Unnamed: 0,belongs_to_collection,budget,genres,homepage,id,tconst,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,sub_genres,Rating,numVotes,poster_path,,,,,Rating5
1158,"{'id': 8091, 'name': 'Alien Collection', 'poster_path': '/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', 'backdrop_path': '/kB0Y3uGe9ohJa59Lk8UO9cUOxGM.jpg'}",18500000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,679,tt0090605,en,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",21.761179,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7/18/1986,183316455,137,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This Time It's War,Aliens,FALSE,7.7,3282,1986,9.908997568,alien/space/space/time_travel/,8.4,582129,http://image.tmdb.org/t/p/w185//nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,,,,,4.2
32778,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",,27935,tt0186408,ru,?????ï?????????????????? ?ç?â????,"A wizard invents characters who all come to life and start to arrive at his house: a King, his servants, a princes, a bear trapped in a man's body - the usual lot. The Plot mainly rotates around the bear, who the wizard had turned into a man. The Bear, who wishes to be a bear once again, can turn into his old self if he were to kiss a princess. It gets complicated when he falls in love with that princess, that arrived at the wizard's house. For how can they be together, if a single kiss will destroy their love?",1.619638,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1/1/1978,,137,"[{'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}]",Released,,Ordinary Miracle,FALSE,7.6,15,1978,,alien/space/space/robot/robot/fantasy/,8.4,2420,http://image.tmdb.org/t/p/w185//7swR2rSIqYJA5ytwTwtsHUS9pQw.jpg,,,,,4.2
9206,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,110147,tt0207275,en,The 10th Kingdom,"Two centuries after Snow White and Cinderella had their adventures, the Nine Kingdoms ready themselves for the coronation of Prince Wendel, Snow White's grandson, to the throne of the Fourth Kingdom. But an evil once-queen has freed herself from prison, and turns the prince into a golden retriever. Wendel, by means of a magic mirror, escapes into a hitherto-unknown Tenth Kingdom (modern day New York City) and meets Virginia and her father Tony. Pursued by trolls, cops, and a wolf in man's form, the three blunder back into the Nine Kingdoms and begin their adventures to restore Wendel to his human form and throne, and find the magic mirror that will take Tony and Virginia back home, all the while unknowing that Virginia already has a connection to the Nine Kingdoms that may prove deadly before we reach Happily Ever After.",3.738876,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2/25/2000,,417,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The 10th Kingdom,FALSE,7.5,51,2000,,alien/robot/robot/time_travel/dystopian/fantasy/monster/,8.4,15942,http://image.tmdb.org/t/p/w185//6rNs7VUiCaLIU1EZNNSA3rHi98e.jpg,,,,,4.2
9170,"{'id': 96850, 'name': 'Evangelion Collection', 'poster_path': '/abTBQSq28KU5JhLN6iygcrOx03I.jpg', 'backdrop_path': '/zguc4BSy4cbviHd7di67kifnmzD.jpg'}",,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,18491,tt0169858,ja,µû???û??Ç?é¿?â??éí?â??é??â¬?é¬?â??èç?á??ëê,"NERV faces a brutal attack from SEELE, but with Asuka in a coma, and Shinji in a nervous breakdown, things soon turn into the surreal. This movie provides a concurrent ending to the final two episodes of the show ""Neon Genesis Evangelion"".",6.228255,"[{'name': 'TV Tokyo', 'id': 3034}, {'name': 'Gainax', 'id': 3041}, {'name': 'Movic', 'id': 3466}, {'name': 'SEGA', 'id': 5511}, {'name': 'Toei Animation', 'id': 5542}, {'name': 'Kadokawa Shoten Publishing Co.', 'id': 9068}, {'name': 'Production I.G.', 'id': 12657}, {'name': 'Project Eva', 'id': 21503}, {'name': 'Star Child Recording', 'id': 21504}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",7/19/1997,20000000,87,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,Wouldn't it be better if everyone would just die...,The End of Evangelion,FALSE,8.1,124,1997,,space/space/robot/robot/time_travel/,8.3,24546,http://image.tmdb.org/t/p/w185//5JYzfyKBwReaQ41WFhqXgOZnPWV.jpg,,,,,4.15
1100,,400000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",http://www.sonypictures.com/cthe/montypython/,762,tt0071853,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",10.43389,"[{'name': 'Python (Monty) Pictures Limited', 'id': 416}, {'name': 'Michael White Productions', 'id': 463}, {'name': 'National Film Trustee Company', 'id': 464}, {'name': 'Twickenham Film Studios', 'id': 465}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",3/13/1975,5028948,91,"[{'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,Monty Python and the Holy Grail,FALSE,7.8,1742,1975,12.57237,space/space/robot/robot/fantasy/,8.3,446287,http://image.tmdb.org/t/p/w185//jRx1nDUA4sb2NEKQaukXKBz6pCf.jpg,,,,,4.15
7208,,20000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.eternalsunshine.com,38,tt0338013,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",12.906327,"[{'name': 'Anonymous Content', 'id': 10039}, {'name': 'This Is That Productions', 'id': 10059}, {'name': 'Focus Features', 'id': 10146}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/19/2004,72258126,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You can erase someone from your mind. Getting them out of your heart is another story.,Eternal Sunshine of the Spotless Mind,FALSE,7.9,3758,2004,3.6129063,,8.3,796730,http://image.tmdb.org/t/p/w185//7y3eYvTsGjxPYDtSnumCLIMDkrV.jpg,,,,,4.15
20189,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",,469172,tt0089018,pt,Manoel dans l'?«le des merveilles,Manuel is a young boy who travels from long ago to the present and then to the future.,0.001097,"[{'name': ""Institut National de l'Audiovisuel (INA)"", 'id': 8171}, {'name': 'Radiotelevis?úo Portuguesa (RTP)', 'id': 8492}, {'name': 'Les Films du Passage', 'id': 18888}, {'name': 'Rita Filmes', 'id': 19609}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]",8/2/1984,,130,"[{'iso_639_1': 'pt', 'name': 'Portugu?¬s'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}]",Released,,Manuel on the Island of Wonders,FALSE,0,0,1984,,robot/robot/time_travel/dystopian/fantasy/,8.3,127,http://image.tmdb.org/t/p/w185//miplQQQHFqC1aqrNsJa1TwyjySK.jpg,,,,,4.15
1167,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",32350000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,1892,tt0086190,en,Return of the Jedi,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",14.586087,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/23/1983,572700000,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Empire Falls...,Return of the Jedi,FALSE,7.9,4763,1983,17.70324575,space/space/robot/robot/time_travel/dystopian/,8.3,832282,http://image.tmdb.org/t/p/w185//jx5p0aHlbPXqe3AH9G15NvmWaqQ.jpg,,,,,4.15
1163,,2200000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,185,tt0066921,en,A Clockwork Orange,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.",17.112594,"[{'name': 'Hawk Films', 'id': 88}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12/18/1971,26589000,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.",A Clockwork Orange,FALSE,8,3432,1971,12.08590909,robot/robot/dystopian/,8.3,665318,http://image.tmdb.org/t/p/w185//kgAi87gyx6b4oGJYSC36tVkJyJu.jpg,,,,,4.15
2815,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",,20123,tt0097223,sh,Dom za ve?íanje,"In this luminous tale set in the former Yugoslavia, Perhan, an engaging young Romany with telekinetic powers, is seduced by the quick-cash world of petty crime that threatens to destroy him and those he loves.",5.443964,"[{'name': 'Ljubavny Film', 'id': 3719}, {'name': 'Kinema Sarajevo', 'id': 44449}, {'name': 'Televizija Sarajevo', 'id': 49255}]","[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/21/1988,,142,"[{'iso_639_1': 'bs', 'name': 'Bosanski'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Time of the Gypsies,FALSE,7.2,53,1988,,time_travel/fantasy/,8.3,21603,http://image.tmdb.org/t/p/w185//bexabpIfDX6LpOHzmgtyjXCunJM.jpg,,,,,4.15
897,"{'id': 4438, 'name': 'The Space Odyssey Series', 'poster_path': '/i1WdRtc6aObiwGz5NU8WWPW3r1N.jpg', 'backdrop_path': '/15FumSExI9SRoL7QJWZAsA0b10c.jpg'}",10500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",,62,tt0062622,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",22.494622,"[{'name': 'Stanley Kubrick Productions', 'id': 385}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",4/10/1968,68700000,149,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}]",Released,An epic drama of adventure and exploration,2001: A Space Odyssey,FALSE,7.9,3075,1968,6.542857143,alien/space/space/time_travel/super/techno/,8.3,521743,http://image.tmdb.org/t/p/w185//90T7b2LIrL07ndYQBmSm09yqVEH.jpg,,,,,4.15
1901,,92620000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,19,tt0017136,de,Metropolis,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",14.487867,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Universum Film (UFA)', 'id': 12372}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1/10/1927,650422,153,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,There can be no understanding between the hands and the brain unless the heart acts as mediator.,Metropolis,FALSE,8,666,1927,0.007022479,robot/robot/dystopian/,8.3,137643,http://image.tmdb.org/t/p/w185//qriaeUUwdmlgethK3aSAx68mG05.jpg,,,,,4.15
30506,"{'id': 443996, 'name': 'Ghost in the Shell: Stand Alone Complex', 'poster_path': '/beAUB3mXb94rjJDYgEnlU4aUgvd.jpg', 'backdrop_path': '/sD5JkMG9J7PFH6fwWta2RaL4mZy.jpg'}",,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",http://www.productionig.com/contents/works_sp/03_/index.html,18839,tt1024215,ja,µö?µ«?µ?ƒ?ïò?Üè Stand Alone Complex The Laughing Man,"The year is 2030 and six years have passed since a criminal known only as ""The Laughing Man"" swept through top medical nanotechnology firms committing acts of cyber-terrorism, kidnapping, and espionage leaving no known suspects. New information is revealed, as Section 9 enters the hunt for a suspect capable of unfathomable actions in this compilation of Stand Alone Complex content.",4.099225,"[{'name': 'K??kaku Kid??tai Seisaku Iinkai', 'id': 5504}, {'name': 'Kodansha', 'id': 6999}, {'name': 'Production I.G.', 'id': 12657}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1/1/2005,,160,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,Get out of the Network!,Ghost in the Shell: Stand Alone Complex - The Laughing Man,FALSE,7.9,31,2005,,robot/robot/time_travel/techno/,8.3,1420,http://image.tmdb.org/t/p/w185//ifM2yn7wufU7cNH5ew8oSA1x5OT.jpg,,,,,4.15
32381,,,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",,134777,tt0830361,en,The Lost Room,"A detective investigates a mysterious motel room, which acts as a portal to an alternate universe.",5.655194,"[{'name': 'Lions Gate', 'id': 6644}, {'name': 'Motel Man Productions', 'id': 21958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/9/2006,,270,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some doors are better left closed.,The Lost Room,FALSE,7.8,98,2006,,fantasy/,8.3,26319,http://image.tmdb.org/t/p/w185//t6O4ygtxzay6Esjmzq1zSvGcN0n.jpg,,,,,4.15
22302,,,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,20894,tt0086723,ru,?ô???ü?é?î?Å ???? ???â???â?ë??????,"6-grader Kolya Gerasimov discovers a time machine in a basement of an old house in Moscow and gets transferred into the 21st century. There he is allowed to look around. Accidentally, Kolya witnesses two space pirates who arrive from Saturn and later try to steal a device called a ""Mielophone"" (which can read thoughts) from Alisa Seleznyova - a girl that performs experiments with this device and animals. Kolya manages to save the device from the pirates and brings it back to the 20th century. But both pirates and Alisa get there too. Alisa knows where Kolya studies but doesn't know what he looks like. Pirates saw Kolya, but don't know anything about him. Written by Boris Shafir",1.717845,"[{'name': 'Gorky Film Studio', 'id': 3681}, {'name': 'Gosteleradio', 'id': 14620}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",6/6/1984,,334,"[{'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}]",Released,,Guest from the Future,FALSE,6.9,17,1984,,space/space/robot/robot/time_travel/dystopian/,8.3,1818,http://image.tmdb.org/t/p/w185//knIA9fpNx5Bd7I8NVe7J69SbNnK.jpg,,,,,4.15
10428,,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,24019,tt0318997,en,Angels in America,"Playwright Tony Kushner adapts his political epic about the AIDS crisis during the mid-eighties, around a group of separate but connected individuals.",6.386873,"[{'name': 'Avenue Pictures Productions', 'id': 251}, {'name': 'Panorama Films', 'id': 5561}, {'name': 'HBO Films', 'id': 7429}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/7/2003,,352,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'he', 'name': '?ó???æ???¿???Ö?¬'}, {'iso_639_1': 'yi', 'name': ''}]",Released,,Angels in America,FALSE,6.8,52,2003,,robot/robot/fantasy/,8.3,23969,http://image.tmdb.org/t/p/w185//qTu7eOX75YIKOekj1fzap1DaFnn.jpg,,,,,4.15
21264,"{'id': 256287, 'name': 'Justice League (Animated) Collection', 'poster_path': '/ot4XTk6kXtWykmeFMMBoEgBn3Kp.jpg', 'backdrop_path': '/v4ijBegXGXDltrqRbhlEQqfoDl2.jpg'}",3500000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",http://www.dccomics.com/movies/justice-league-the-flashpoint-paradox-2013,183011,tt2820466,en,Justice League: The Flashpoint Paradox,"When time travel allows a past wrong to be righted for The Flash and his family, the ripples of the event prove disastrous as a fractured, alternate reality now exists where a Justice League never formed, and even Superman is nowhere to be found. Teaming with a grittier, more violent Dark Knight and Cyborg, Flash races to restore the continuity of his original timeline while this new world is ravaged by a fierce war between Wonder Woman's Amazons and Aquaman?ÇÖs Atlanteans.",9.527559,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Studio 4??C', 'id': 11671}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/28/2013,,75,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Fran?ºais'}, {'iso_639_1': 'es', 'name': 'Espa??ol'}]",Released,Fight the future.,Justice League: The Flashpoint Paradox,FALSE,7.3,458,2013,,robot/robot/time_travel/super/dystopian/fantasy/techno/,8.2,35722,http://image.tmdb.org/t/p/w185//sqWvI1M8cnAuXAws3hB11XwLpU2.jpg,,,,,4.1
5833,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,8392,tt0096283,ja,?ü¿?ü¬?éè?ü«?âê?âê?â¡,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",13.507299,"[{'name': 'Studio Ghibli', 'id': 10342}, {'name': 'Nibariki', 'id': 12516}, {'name': 'Tokuma Japan Communications Co. Ltd.', 'id': 12523}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",4/16/1988,,86,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,These strange creatures still exist in Japan. Probably.,My Neighbor Totoro,FALSE,8,1730,1988,,fantasy/monster/,8.2,227321,http://image.tmdb.org/t/p/w185//2i0OOjvi7CqNQA6ZtYJtL65P9oZ.jpg,,,,,4.1
